url,title,description,servings,time,difficulty,materials,tools,steps,final_images,tips,danger,category
https://www.10000recipe.com/recipe/6952349,"닭 가슴살 샐러드, 샌드위치",닭 부위 중 제가 제일 좋아하는 부위는 닭 가슴살이에요~ 지방도 적고 단백질이 풍부하고 저는 일단 다른 고기보다 소화가 더 잘 되더라고요.. 그래서 가족의 건강을 위해 자주 이용하는 식재료입니다. 아이들은 닭 다리 살을 이용한 볶음이나 튀김도 좋아하지만 오늘 만들 닭 가슴살 샐러드도 아주 좋아해요. 아침식사로 빵과 함께 샌드위치로 먹어도 좋고 크래커를 이용해 카나페로 만들거나 오픈샌드위치 그리고 토르티야로 샌드위치를 만들면 든든하고 맛있답니다. 닭 가슴살 샐러드 만드는 방법을 소개합니다.,4,30,아무나,"닭가슴살 , 마요네즈 , 요거트 , 디종머스타드 , 샐러리 , 양파 , 피칸 , 건크랜베리 , 사과 , 파프리카 , 설탕 , 소금 , 후추 , 레몬즙 , 빵 ","칼, 도마, 불, 오븐, 볼, 숟가락","[{'text': '모든 재료는 냉장고에 있는 야채를 이용 추천합니다 먼저 닭 가슴살을 물에 넣고 삶아줘요~ 이때 물에 소금을 조금 넣어줍니다. 닭이 신선해서 전 아무것도 넣지 않고 소금만 넣어줬어요. 만약 냄새가 싫으시면 식초를 약간 넣어줘도 냄새제거에 좋아요!!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/88a24d09ed6e6abee87ba5f35ae1ba6a1.jpg']}, {'text': '닭 가슴살이 잘 삶아졌으면 그릇에 옮겨 담아 뜨거울 때 포크를 이용해 결을 따라 찢어줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/771f106b2e66b41069b9cb534d6b24801.jpg']}, {'text': '닭 가슴살이 준비되면 야채를 잘게 썰어줘요. 전 파프리카, 샐러리, 양파, 사과를 넣었어요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/348845492356d1f31a3800c44e5b55591.jpg']}, {'text': '닭 가슴살과 야채 잘게 썬 것들 그리고 피칸과 말린 크랜베리를 넣어주고요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/8e6bfa0dd243fa03cb3d40de2c90de3a1.jpg']}, {'text': '모든 재료가 준비되면 소스류를 넣어줍니다. 마요네즈+요거트+레몬즙+소금+후추+설탕을 넣고 이때 요거트와 레몬즙은 많이 넣지 않아요 수분이 생겨 좋지 않아요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/5970c6d7e95f6aa7c59ebf473da3682f1.jpg']}, {'text': '모두 잘 섞어줍니다. 간을 보아 소금으로 간을 해줘요~', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/4f2e15fd930f52d33fe710d6b2cc38c31.jpg']}, {'text': '그릇에 담아 빵이나 과자 토르티야 등을 곁들여 내요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/918b409f3f07e868489b51ce616ffce21.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2021/02/01/38b932419ceb76707d80b384fe2e17cc1.jpg'],,1,간식
https://www.10000recipe.com/recipe/6876543,아보카도 샌드위치,"생긴 건 과일이 맞는 것 같은데 맛을 보면 버터처럼 고소한 #아보카도
실제로도 지방을 함유하고 있어 '숲 속의 버터'라고도 불리는데요.
지방은 몸에 이로운 불포화 지방산이라 콜레스테롤 저하, 동맥 경화 예방에 좋아요.

일전에 사뒀던 아보카도가 초록색에서 짙은 갈색으로 변하며 잘 익었더라고요.
조금 더 빨리 먹고 싶어 사과와 함께 보관했더니 금방 숙성이 됐네요.
(숙성이 더디다면 사과랑 같이 넣고 보관하셔요~)

오늘은 아보카도를 이용해 초간단 오픈 샌드위치를 만들어볼게요.",1,5,아무나,"통밀빵 2조각, 아보카도 1/2개, 레몬즙 1큰술, 페페론치노혹은 레드페퍼 약간, 새우 6마리, 허브솔트 약간","칼, 도마, 불, 숟가락","[{'text': '아보카도 1/2개를 길쭉한 모양으로 채 썰어주세요.\n레몬즙 1큰술을 고루 뿌려주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/50891fbf2f233e04ff34fedef955ff7c1.jpg']}, {'text': '새우에 허브솔트를 2-3번 톡톡 뿌려준 뒤 팬에 노릇하게 구워주세요.\n냉동 새우를 사용할 경우 미리 해동시켜 준비해주세요.\n구울 때도 굽은 모양을 살려 구워주면 좀 더 예쁜 플레이팅을 할 수 있어요^^', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/fe1eb968cd48772b3f3f0ab20970daee1.jpg']}, {'text': '빵 한쪽 면에 크림치즈를 매끈하게 발라주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/7a59adc81f0658130152a36c923bb1251.jpg']}, {'text': '크림치즈 위로 썰어둔 아보카도를 얹어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/85571c2beb406c82cf52e7cefd1924521.jpg']}, {'text': '새우를 얹고 레드페퍼를 뿌려주면 아보카도 샌드위치 완성이에요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/f3a6daebc4de41973f3c27014450bee31.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/911fd6fdc249f8240858f62ea6ddd6c51.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/15/31bfc854a4814e04da2ce3369dfd53d51.jpg']",새우 굽는 동안 빵에 크림치즈 발라 준비해주면 5분 만에 충분히 만들 수 있는 요리랍니다.,1,양식
https://www.10000recipe.com/recipe/3764442,버터비빔밥,짭쪼름한 장조림과 고소한 버터가 만난 장조림 버터비빔밥입니다.,2,15,초급,"밥 2공기, 장조림 80g, 무장아찌 1/2컵, 달걀 3개, 포도씨유 약간, 무염버터 2큰술, 후리가케 2큰술, 장조림국물 2큰술, 소금 약간","불, 볼","[{'text': '장조림은 잘게 찢어 주시고 무장아찌도 먹기 좋은 크기로 잘라 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/7b7b6bd54fbf22209d97e35cfff73c771.jpg']}, {'text': '버터와 달걀도 준비해 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/fda16717ae2138859bec03d136e65d221.jpg']}, {'text': '팬에 포도씨유를 두른 후 소금을 넣고 풀은 달걀을 넣어 주세요. 나무 젓가락으로 스크럼블을 만들듯이 약불에서 휘휘 저어 주시다가 달걀이 익으면 불에서 내려 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/b2c511e30e79ebb767205d4e4d1e33741.jpg']}, {'text': '밥 공기에 뜨거운 밥을 넣고 버터 1큰술과 장조림 국물 1큰술을 넣어 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/18dd5169707181aea21cecb964e6d3181.jpg']}, {'text': '다시 비빔밥용 접시에 뒤집어 업은 뒤 장조림과 무장아찌를 올려 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/a0e9687324a6ae112e9f4133bd8170191.jpg']}, {'text': '달걀지단을 올린 뒤 약간의 고명으로 장조림과 무장아찌를 올린 후 마지막으로 후리가케를 뿌려 주시면 됩니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/430454ae8420c4c46f9959085ee086321.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/74a9f9ebcb139c925714b1d486bb3a0c1.jpg'],,1,한식
https://www.10000recipe.com/recipe/3804531,파니니샌드위치,간단히 만드는 햄치즈 파니니샌드위치 보여드릴께요.,2,15,초급,"식빵 4장, 슬라이스치즈 2장, 햄 2장, 마요네즈 1큰술, 녹인버터 1큰술","칼, 도마","[{'text': '식빵은 가장자리를 잘라냅니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/00e6222284be46ae43102c70fa57a6521.jpg']}, {'text': '식빵의 한쪽면에 녹인버터와 마요네즈섞은것을 발라줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/594c3b0ff66c813db4d94c1d1ff4404b1.jpg']}, {'text': '식빵위에 치즈-햄-치즈 순서로올립니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/8b70ac636b33231dcdd481a1afdace791.jpg']}, {'text': '다른 식빵으로 위를 덮고 그릴기의 뚜껑을 닫아 구워줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/90370b4e1b9719a561b986e975f43a241.jpg']}, {'text': '햄치즈샌드위치 완성.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/e757021be9048f075de40137519d95a91.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/5a8bfd9c2eff4316af78a1718d7c45531.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/9d0f2fc96fb1e000ded0cb3eddd3b74e1.jpg']",,1,양식
https://www.10000recipe.com/recipe/3910966,치즈샌드위치,부드럽고 바삭한 또띠아 단호박 치즈샌드위치입니다.,1,15,초급,"또띠아 2장, 찐 단호박 120g, 슬라이스 햄 2장, 토마토 1개, 모짜렐라 피자치즈 50g, 크림치즈 1큰술, 올리고당 2작은술","칼, 도마","[{'text': '슬라이스 햄과 모짜렐라 피자치즈도 준비해 주세요. 토마토는 0.7cm 두께로 썰어 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/18372b3fd0c36d8f66c790790bbf7b6e1.jpg']}, {'text': '그릴팬에 또띠아 슬라이스 햄, 단호박 치즈크림, 토마토 순으로 올려 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/dece638bdea78b9b831953db4674aae81.jpg']}, {'text': '모짜렐라 피자치즈를 골고루 뿌려 주신 후 약불에서 구워 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/bf5b23ee8b86a9f05a9a57d9fe7522421.jpg']}, {'text': '뚜껑을 덮어 주시면 치즈가 더 잘 녹게 됩니다. 앞뒤로 노릇하게 구워 주시면 됩니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/5ca0311f1adcc047fdd3d3f7cb11311f1.jpg']}]",[],,1,양식
https://www.10000recipe.com/recipe/3900277,오징어 샐러드,오늘은 오징어 달랑 한마리와 베란다 텃밭에서 수확한 상추와 이웃님 텃밭에서 수확한 치커리 깻잎 그리고 냉장고속 야채 양파를 가지고 간단한 오징어 샐러드 만들어 보려구요,1,15,초급,"냉장고속야채또는샐러드용새싹 , 통오징어 1마리, 시판 무지방 오리엔탈 샐러드 드레싱 2스푼","칼, 도마, 볼, 숟가락","[{'text': '통오징어를 준비해주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/07/07/ef307b9e5a11690efc450c60f9e758fd1.jpg']}, {'text': '180도로 예열된 오븐에서 20분정도 구워주세요\n오븐', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/07/07/dc1b86376295e4d3d4a3bbc43d6966d81.jpg']}, {'text': '구워지는동안 샐러드와 드레싱을 준비해주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/07/07/e467343ed201b00bbf7275ac190852cd1.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2015/07/07/27ec349ce6c2fb497321cf8b6de253cd1.jpg'],,1,양식
https://www.10000recipe.com/recipe/3948348,닭가슴살 무침,제대로 얼큰한 맛에 오이의 아삭함과 닭가슴살의 쫄깃한 맛이 은근 제법 잘어울리네요. 만들기 쉬운데 맛까지 칭찬받는 술안주 매운 닭가슴살 무침 소개합니다.,2,15,초급,"닭가슴살캔 , 오이 , 양파 , 고춧가루 2큰술, 간장 1큰술, 식초 1큰술, 겨자 1~3큰술, 다진마늘 1작은술, 올리고당 1큰술, 매실청 1작은술, 깨 조금","칼, 도마, 볼, 숟가락","[{'text': '닭가슴살 캔은 키친타올을 깔고 살만 건져줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/20895e7752eb674ffc7a16f0b9091a251.jpg']}, {'text': '고춧가루 2큰술, 간장 1큰술, 식초 1큰술, 겨자 1작은술~ 1큰술, 다진마늘 1작은술, 올리고당 1큰술, 매실청 1작은술, 깨 조금을 섞어 양념을 만들어 줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/7721b6fd06245e52bc82c95c6867fc4b1.jpg']}, {'text': '오이 1/2개. 양파 1/2개를 썰어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/8d251100a8d7cf47a181e5635c6b24831.jpg']}, {'text': '볼에 닭가슴살을 담고 양념을 2/3쯤 덜어 골고루 버무려 줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/bac51078b5ae9b3cc1d25b56550dd87e1.jpg']}, {'text': '닭가슴살을 버무린 뒤에 야채를 모두 넣고 남은 양념과 버무려내면 끝.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/e251aa072a8d75d2f326b140bf8c98d41.jpg']}]",[],,1,한식
https://www.10000recipe.com/recipe/6966337,게맛살 또띠아 샌드위치,"신선한 야채 듬뿍
게맛살 듬뿍
돌 돌 말아 먹는
또띠아 샌드위치
어떤 레시피를 넣어도 맛있어요

아침에 부담 없이 먹을수 있는
게맛살 또띠아 샌드위치는
하나만 먹어도 든든하고
진짜 맛있게 먹었네요",3,30,초급,"양상추 6~7장, 상추 8~9장, 게맛살 200g, 노란 파프리카 1개, 빨간 파프리카 1개, 허니머스터드 3TS, 마요네즈 2TS, 후추 조금","칼, 도마, 숟가락","[{'text': '게맛살은 손으로 먹기 좋게 찢는다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/4a48eb24d7505a1a5eb426e0254964311.jpg']}, {'text': '아삭 달콤한 색감이 예쁜\n빨강.노랑의 파프리카 준비', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/df8b5810e7059768301b1b77f3b7afde1.jpg']}, {'text': '먼저 꼭지와 씨를 제거한 후\n기다랗게 자른다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/b397a316a220d8c90c49072a3e6a91b81.jpg']}, {'text': '소스는 허니머스터드만 발라도 좋으나\n제 레시피는요?\n허니머스터드 3TS\n마요네즈 2TS\n후추 살짝', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/c7d8a21c0a84ebd692c39ca2b025dcd11.jpg']}, {'text': '또띠아는 팬에 앞뒤로\n살짝 구워야 더 식감이 좋다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/35a039c2c92281b926dae718754117d61.jpg']}, {'text': '사용할만큼만 팬에 구워 놓는다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/f63d32b8eb1883f83d2011d8a7ae76d81.jpg']}, {'text': '먼저 또띠아에 소스를 고루 바르기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/0cee591252c0005d10206f0b2cd975ba1.jpg']}, {'text': '양상추와 녹색의 상추를 깐다음\n모든 재료를 가운데 중심에 놓고\n말아야 비주얼이 예쁘다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/e3c66cd74994c30cf729428db3dcbe101.jpg']}, {'text': '양쪽을 겹치게 한다음\n유산지나 랩으로 씌운다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/2f404fc7e8b2dd8be406c2eea782d07a1.jpg']}, {'text': '또띠아 샌드위치는\n비주얼도 한몫 하기에\n어슷썰기 해야 더 먹음직 스럽다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/9c01c0ef3b8e13ac9db86641dea794261.jpg']}, {'text': '재료를 넘 빽빽이 넣으면\n말기가 힘드니 적당하게 한다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/6ce7facb44ef0b4e266cbcfe874c75e71.jpg']}, {'text': '혹시 소스를 묽게 할 경우는\n자칫하면 흐르기 때문에\n유산지 보다 비닐랩이 좋다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/55059bdf3addb39e1a26ce41ed702fb41.jpg']}, {'text': '게맛살 또띠아 완성\n접시에 예쁘게 플레이팅 한다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/03bf13fd70ee516036a30263888e8a691.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/8f2c4c8c1d7036551e1440e622648d001.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/be09832e86133c9893a69e0e0b785f111.jpg']","또띠아 샌드위치는 집에 있는
어떤 재료를 넣어도 맛있으나
브런치로 즐길땐 고기나 닭가슴살을
추가하면 좋아요",1,간식
https://www.10000recipe.com/recipe/6966406,견과아몬드쿠키,"바삭 고소함이 최고! 쿠키는 한 개씩 집어먹다 보면 어느새 바닥을 보이기 일쑤지요?
오늘은 엄마표 홈베이킹 으로 엄지척이 절로 나오는 #아이들간식 견과아몬드쿠키 를 보여드려요.
더 건강하게 만든 쌀가루베이킹 이에요.",3,90,초급,"제과용 쌀가루 105g, 아몬드가루 25g, 베이킹파우다 1g, 무염버터 60g, 황설탕 70g, 계란 25g, 견과류 80g","오븐, 숟가락","[{'text': '실온에 두었던 무염버터를 부드럽게 풀어주세요.\n미리 준비할 부분\n▶ 무염버터, 계란 실온에 꺼내두기\n▶제과용쌀가루, 베이킹파우다, 아몬드가루 1번 체쳐두기\n▶준비한 견과류 먹기 좋게 잘라주기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/9fc298aef9be2010f937b90c19d0edb71.jpg']}, {'text': '황설탕은 2 ~ 3번에 걸쳐서 나눠 넣어 가며 섞어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/247288de57ac353d650b2f0a71b07fee1.jpg']}, {'text': '계란을 넣고 썰어주세요.\n계란은 1개를 깨뜨려 원하는 양으로 계량해 준비!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/fa4be744a85791a3b6d91c262b09dbaa1.jpg']}, {'text': '1번 체 쳐 둔 가루류들을 한 번 더 체 치면서 넣고 칼로 자르듯 섞어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/fa82fef5ce037ef5592024651d24c3a01.jpg']}, {'text': '잘라뒀던 견과류(호두, 호박씨, 피스타치오)들을 넣고 섞어주세요.\n견과류들은 기호에 맞게 넣어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/1f1ebda4547d2a938f3e9fd25c56a93d1.jpg']}, {'text': '완성된 견과아몬드쿠키반죽은 먹기 좋은 크기로 시트지를 깐 오븐 팬에 팬닝해준 뒤\n포크로 윗부분은 살짝살짝 눌러주세요.\n(약 7센티 16개 분량)\n180도로 예열된 오븐에서 17분여 정도 구워주세요.\n▶ 각 가정의 오븐 사양은 다 다르므로, 온도와 시간은 가감하세요.\n오븐', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/51c2078d1c11a03488a8700491c909d41.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/ca66db7c46be981fa1ba30ea1f76b9331.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/5c46e2074f302c891182a872a338b25f1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/a504be92394cb703c21f4aae674624051.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/e7e9e81b064865605e3b3dece91bfcc21.jpg']",베이킹은 각 가정에 있는 오븐의 사양에 따라 달라지니 참고하세요.,0,간식
https://www.10000recipe.com/recipe/6985708,콩나물무침,"안녕하세요 김진옥입니다.
콩나물냉국에 이어....오늘은 콩나물무침 소개합니다.
사실...콩나물이 싸서...많이 구입했거든요..(그래서 꼬리부분이 시들했나봅니다)
집에만 있다보니..한푼이라도 아끼려고 떨이라는 말에..
검은봉지에 있는거 그냥 구입했거든요~~ ㅎㅎㅎ
콩나물무침 쉬운것 같은데 은근히 실패하는분들 많죠?
사실...콩나물무침은요...저렴하다고 한번에 많이 만드시면 안되고요~
드실양만 적당히 만드시는것이 좋아요~~
그리고요~~ 콩나물은 데칠때 뚜껑을 처음부터 열고 데치거나~
아니면 처음부터 닫고 데치거나 두가지 방법 중 한가지를 선택해야만
비린내가 안나는거 아시죠??
이제까지 뚜껑을 열고 데치는 방법을 소개했으니까요..
오늘은 뚜껑을 닫고 데치는 방법 소개합니다!
출처: https://hls3790.tistory.com/1542 [김진옥 요리가 좋다:티스토리]",4,10,아무나,"콩나물 300g, 다진파 2T, 다진마늘 2/3T, 국간장 2/3T, 고운소금 1/2~1/3T, 고춧가루 1T, 참기름 1T, 깨 1T","칼, 도마, 불, 볼, 숟가락","[{'text': '1. 콩나물은 더러운 부분은 제거하고 찬물에 두세번 세척후 소쿠리에 받쳐 물기를 빼줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/eee0bca29c808a060087532414d306ba1.jpg']}, {'text': '2. 불에 씻은 콩나물을 넣고요~ 물1컵 넣은후에~ 불 뚜겅을 덮고 센불로 켜줍니다.\n센불로 켠후 3분30초동안 끓여줍니다. (뚜껑 절대 열지마세요!!)\n=> 앞에서 말씀드린것처럼요 뚜껑을 덮고 데칠때는 물은 적게 넣어도 되고요~\n 덮을거면 처음부터 콩나물이 익을때까지 뚜껑을 열면 안됩니다.\n3. 3분30초동안 끓인 콩나물을 바로 찬물에 헹궈준후 소쿠리에 받쳐 물기를 쭉 빼줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/2b3cf1b87b664077af16aa71fa12a0fc1.jpg']}, {'text': '4. 물기를 뺀 콩나물을 그릇에 담고요~다진파2T, 다진마늘2/3T,국간장2/3T, 고운소금1/2~1/3T사이,고춧가루1T,참기름1T,깨1T를 넣고 조물조물 무치면 완성입니다.\n=> 처음부터 소금 다 넣지 말고요...조금만 넣었다가 무친후..기호에 맞게 추가하세요!!!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/759536328564d77932612e93dc95666e1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/e529f0458aa6bfa0142567c3e3e39b1b1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/a532f40b67fb9758444ea98f27fc2d6b1.jpg']","=>밥숟가락 계량
=> 참기름 또는 들기름 모두 사용가능
=> 깨는 으깨어 사용하세요~
=> 소금은 처음엔 소량넣고 무친후 기호에 맞게 추가하세요~",1,한식
https://www.10000recipe.com/recipe/6952218,통 삼겹살,"그대로 넣기만 하면 완성되는 에어프라이어요리

편하고 맛있는 에어프라이어요리는 정말 무궁무진하죠

에어프라이어요리 중 기본 중에 기본이라고 할 수 있는 에어프라이어삼겹살

겉은 바삭 속은 촉촉한 통삼겹살 저온구이 알려드릴게요!",2,120,아무나,"통삼겹살 1kg, 소금(블루솔트) , 후추 , 로즈마리 , 올리브유 , 양파 , 감자 , 파프리카 , 애호박 ","불, 에어프라이어, 숟가락","[{'text': '에어프라이어요리로 가장 많이 해드시는게 통삼겹살 같은데\n오늘은 조금 다르게 저온으로 굽는 에어프라이어 삼겹살이에요\n일인인 1kg 조금 넘는 삼겹살을 준비했고 통으로 주되 반 썰어달라고 요청했어요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/e8a1be0272450429b2d35a19e2a89c241.jpg']}, {'text': '통삼겹살은 간이 잘 베어들도록\n삼겹살 윗부분 껍데기에 벌집 모양을 내주세요\n귀찮아도 이렇게 하는게 훨씬 맛이 좋으니 빼먹지 말고 꼭! 하시길 바라요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/0716049bfb18f2cf7c497a91e07fe0b71.jpg']}, {'text': '애호박, 양파, 감자, 파프리카 등 취향에 맞게\n곁들일 채소도 큼직 큼직하게 썰어 준비해주고요\n물론 생략해도 상관 없어요\n일인은 먼저 파프리카, 감자, 양파, 애호박을 굽고\n뒤에 가지와 대파도 구웠답니다\n가지와 대파는 구우면 맛이 두배가 되는 거 아시죠?', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/b6e75840da34c1038620c954df034d6c1.jpg']}, {'text': '칼집 낸 통삼겹살에 밑간을 해줘요\n올리브유를 살짝 문질러 발라주면 육즙은 가두고 겉은 바삭바삭해서 더 맛있어지니\n에어프라이어요리 하실때 올리브유를 발라보세요\n올리브유를 바르고 후추와 소금을 뿌려 밑간을 하고\n혹시나 잡내가 날까 로즈마리도 뿌려줬어요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/fe6e7c359612b605f4b9f881fca530771.jpg']}, {'text': '일인이 사용하는 에어프라이어는 오븐도 함께 되는 에어프라이어라\n윗면엔 #에어프라이어삼겹살 을 넣고 아랫면엔 채소를 넣어 구웠지만\n함께 넣고 구워도 괜찮답니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/2a600bb275e3432d51bdc5d38d94ed4d1.jpg']}, {'text': '저온으로 만드는 에어프라이어 삼겹살이라 140도로 100분을 구웠어요\n기다림의 시간!\n오븐 , 에어프라이어', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/97aa5ddf466dff5a1ded20b78b8ed2b71.jpg']}, {'text': '채소와 함께 곁들여 플레이팅하니 보기도 좋고 맛도 너무 좋아 손님초대요리로 딱!\n구운 채소들도 하나같이 너~무 맛있고 한덩이씩 바로바로 잘라서 먹으니\n금방 식지도 않고 겉은 바삭~ 속은 촉촉해서 참 맛있는 에어프라이어 삼겹살\n일단 비주얼부터 너무 좋아 홈파티, 손님초대요리로 내면 압도적이랍니다\n쉽고 간단하니 에어프라이어 삼겹살 맛있게 해드셔요 :)', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/2095c2d49972a95d406c0630c05104521.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/452aed9b7349f6d6399538783e05d3b11.jpg'],저온으로 굽는 에어프라이어삼겹살이 아니고 그냥 그대로 에어프라이어 삼겹살을 드시려면 200도에 30분 정도 구우면 알맞아요,1,한식
