Unnamed: 0,url,main_image,author,title,description,servings,time,difficulty,materials,tools,video_url,steps,final_images,tips
0,https://www.10000recipe.com/recipe/7056958,https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/7bf0ab39393bf1dcdb46af50134caf9c1.jpg,반이짝이,소고기 고추장,더운 여름에 입맛 없을 때 열무김치나 생야채 넣고 비빔밥 만들어먹거나 달걀프라이만 구워서 슥슥 비벼먹 먹기 좋아 비빔밥 양념장으로 약고추장 만들기 해서 먹곤해요~~~,2인분,20분 이내,초급,"다진소고기 200g, 양파 1/4개, 대파 1/4대, 다진마늘 1큰술, 진간장 1/2큰술, 설탕 1/2큰술, 고추장 7큰술, 매실청 1작은술, 생강가루 약간, 맛술 1큰술, 올리고당 1큰술, 꿀 1큰술, 통깨 약간","키친타올, 믹싱볼, 도마, 조리용나이프, 계량스푼, 프라이팬, 요리스푼, 완성그릇",https://tv.naver.com/embed/21142287?autoPlay=true,"[{'text': '다짐육 200g 정도를 준비한 다음 먼저 키친타월로 핏물을 제거해줍니다.\n키친타올', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/7b72b8365b672b044df355f4fb7bda2a1.jpg']}, {'text': '향신재료로 대파 흰줄기부분과 양파를 준비하고 같이 어우러질 수 있게 양파, 대파는 잘게 다져 썰어 믹싱볼에 넣어줍니다.\n도마 , 조리용나이프 , 믹싱볼\n양파 손질법', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/295437006f659f090f0f0e18fe85d4ea1.jpg']}, {'text': '감칠맛을 더하고 누린내를 잡기 위해 밑간을 해줍니다. 설탕 1/2큰술, 다진 마늘 1큰술을 먼저 넣고 단맛이 스며들도록 버무립니다.\n계량스푼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/b35c238b645d0213be3868157dd910381.jpg']}, {'text': '진간장 1/2큰술, 맛술 1큰술, 매실청 1작은술, 생강가루 약간 넣고 밑간이 되도록 골고루 섞어줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/82cd40d2fb52fcd52df097a303a6e0101.jpg']}, {'text': '밑간한 재료를 달군 팬에 넣고 볶아줍니다. 익으면서 기름이 나와 따로 식용유는 두르지않았으며 고기와 야채에서 수분이 나오기 때문에 수분을 날려가며 바싹 볶아줍니다.\n프라이팬 , 요리스푼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/2010024e97927c3b93f63f0eb2ba63741.jpg']}, {'text': '재료가 익으면 고추장 6~7큰술, 올리고당 1큰술 넣어줍니다. 고추장 양념은 간에 따라 조절해주면 됩니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/83e4005d5219ea873bec04a59d5631991.jpg']}, {'text': '눌어붙지않도록 약불에서 수분을 날려가며 볶다가 농도가 적당해지면 불을 끄고 꿀 1큰술을 넣고 통깨 약간 뿌려 마무리 완성합니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/dea63925871701a779b4522aa894a1b51.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2025/07/02/827343dae2aac7773054b7f6790aec7d1.jpg'],나물 반찬 만들어둔게 있어서 비빔밥 만들어먹을 때 약고추장 넣고 슥슥 비벼서 먹었더니 매콤달콤 감칠맛이 잘 어우러져 한 그릇 뚝딱 먹었습니다.
1,https://www.10000recipe.com/recipe/7056078,https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/1c8be940902bb298c6127b830a2de7e11.jpg,블루픽콕,비름나물,여름에 먹으면 맛있는 나물인 비름나물을 무쳐보았어요. 고추장 양념으로 무치면 된장찌개와 찰떡궁합이 되는 나물 반찬인 비름나물~~ 어렵지도 않고 비싸지도 않아서 입맛 없는 여름에 자주 해 먹기 아주 좋은 나물 반찬이에요. 오늘도 맛있게 만들어서 집 나간 입맛을 불러보아요~~~~^^,4인분,30분 이내,아무나,"비름나물1봉 400g, 소금 1/2Ts, 고추장 2Ts, 다진 마늘 1Ts, 설탕 1/4ts, 연두 1Ts, 참기름 1Ts, 통깨 약간","볼, 냄비, 계량스푼, 조리주걱, 채반, 도마, 조리용나이프, 접시",https://www.youtube.com/embed/hcgBbhPK_4c,"[{'text': '비름나물 한 봉지의 무게를 달아보았더니 대략 400g이 나왔어요. 줄기가 너무 억세 보이는 것은 추려내고 사용했어요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/6e227b38b0a17091dc1591909c3f85351.jpg']}, {'text': '넓은 냄비에 물을 넉넉히 받아 팔팔 끓이다가 소금 반 작은술을 넣고 비름나물을 넣어 데쳐주세요.\n냄비 , 계량스푼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/5e341c51abe36a3282e9772b1a8e4af81.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/03b6ea489775c04f8de202bc6e4a458f1.jpg']}, {'text': '나물을 데치는 시간은 1분 30초~2분 정도 데쳐주는데 거의 데쳐졌다 싶을 때 굵은 줄기를 살짝 눌러보세요. 부드럽게 눌러지면 다 데쳐진 것이고 단단한 느낌이 남아있으면 조금 더 데쳐주세요.\n조리주걱', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/3dfd7900d6933e3a49e5abb42a70bc6d1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/dc7e66ecfbc4fbeb3878086c566b92ce1.jpg']}, {'text': '잘 데쳐진 비름나물을 찬물에 담가 2~3회 정도 깨끗이 헹궈주세요.\n채반 , 볼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/e55033b7587de787979997ed74d3387d1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/7a0d8ea84cc24b6b32587a48f219346e1.jpg']}, {'text': '잘 헹궈진 나물의 물기를 꼭 짜서 준비해 주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/e903415b82f703cda4c47fc545944ec41.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/fab856f6606280e04e6dc9079d3e5cec1.jpg']}, {'text': '물기를 잘 제거한 비름나물은 잘 풀어서 먹기 좋은 크기로 적당히 잘라주세요.\n도마 , 조리용나이프', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/5a00699fea822742e466ed565400c3ec1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/53b30e021d37b99d13b44b612c8cd4e01.jpg']}, {'text': '잘라서 준비한 나물에 다진 마늘과 고추장을 넣어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/91a0e24385c5790afa55acc39aaec6641.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/7b9f3d1d64e8eb771c7bd912aeb86bfb1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/b6ce063aef8047c1c8637531d03a47a51.jpg']}, {'text': '설탕과 연두, 참기름도 넣어주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/abe7701f69c4a31ba65400cc5d700cbc1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/964d5bc9c95cbf114343ca0d40ee8f6d1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/3957d75f9e457dbcbd880d7dd6ef65bb1.jpg']}, {'text': '마지막으로 통깨도 적당히 넣어서 양념이 나물에 잘 배어들도록 조물조물 무쳐주세요.\n위생장갑', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/eb98a4ccc8807bee7583b2874f74c3a91.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/89275dd3ea2beae571653242fc49f3b01.jpg']}, {'text': '다 무쳐진 나물의 간을 보고 입맛에 맞게 조절해 주세요. 간이 싱겁다면 소금 한두 꼬집을 넣어 간을 맞춰주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/47b1faace20151cdd8ebeaef0dac3fa81.jpg']}, {'text': '맛있는 비름나물 무침이 완성되었어요. 된장찌개 보글보글 끓여서 함께 비벼 먹으면 정말 꿀맛이에요. 맛있게 드시고 건강하세요~~~\n접시', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/923ec9e53beff7ca947acef5a5d7956e1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/a51449c583141539fb8420d1e7e339531.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/ee52d189dd870f0bf70eba8eb113ea291.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/930bdb7776f426cf1cab9d2693f936ca1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/23/e093c3366ab3e65028ad5d2dd74fb4541.jpg']",비름나물은 데치기전 굵고 억센 줄기는 골라내고 데쳐야 부드러운 나물을 먹을 수 있어요. 소금을 넣은 물로 데치면 채소의 색상을 선명하게 유지할 수 있어요. 고추장이 적정량 들어가야 맛있으니 너무 적게 넣지마세요.
2,https://www.10000recipe.com/recipe/6984517,https://recipe1.ezmember.co.kr/cache/recipe/2022/07/31/d804978cda6e3c8b4e3a94a1c19696041.jpg,냠냠간단요리,스팸감자조림,단짠단짠 맛있어요^^,2인분,10분 이내,초급,"감자 2개, 스팸 200g, 진간장 4스푼, 설탕 4스푼, 후추 조금, 올리고당 1스푼, 다진마늘 1스푼, 물 120ml",,https://www.youtube.com/embed/fHbpTTzEe_E,"[{'text': '감자는 깍뚝 썰어 2분 데쳐주세요\n강불', 'images': []}, {'text': '스팸은 깍둑 썰어 팬에 노릇하게 구워줍니다', 'images': []}, {'text': '삶은 감자,다진마늘1스푼을 넣어 살짝 볶아주세요\n중약불', 'images': []}, {'text': '물120ml,진간장4스푼,설탕 4스푼,후추 조금을 넣고 뚜껑을 닫아 2분 끓여줍니다', 'images': []}, {'text': '국물이 줄때까지 졸이다가 올리고당 1스푼을 넣고 잘 섞어 마저 졸여주시면 끝!^^', 'images': []}]",[],
4,https://www.10000recipe.com/recipe/7004229,https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/b1531f0bcf9890599b2b97b4cc39e1621.jpg,유튜버아뜨,참치쌈장,"다른 반찬 필요없이 이거 하나면 밥 한공기 뚝딱 갓한 따끈한 밥에 쌈장올려 쌈싸먹으면 건강한한끼 ^^ 상추 제철이라 많이 나오는데 이것만 싸먹으면 되니다 양배추에 쌈싸먹으면 포만감 장난아니에요 ㅎㅎ 싱겁게 드신다면 두부, 감자 ,애호박, 버섯 등 추가해서 드세요 먹을 만큼만 덜어 드세요 침 묻으면 금방상해요! 입맛없을때 드세요",3인분,15분 이내,초급,"참치 1캔, 양파 1개, 청양고추 3개, 기름 1T, 물 1/2컵, 된장 3T, 고추장 2T, 고춧가루 1/2T, 다진마늘 1T, 올리고당 1T, 매실엑기스 2/3T, 참기름 1/2T, 깨 1","인덱스도마, 믹싱볼, 요리스푼, 볶음팬",https://www.youtube.com/embed/_pF_uCKx9XU,"[{'text': '양파,고추 잘게썰기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/a59748dfe3823923f97257ac46379aa61.jpg']}, {'text': '양념 :다진마늘1T, 고춧가루1/2T,올리고당1T,된장3T,고추장2T,매실엑기스2/3T\n된장이 짠거라 맛보고 매실액기스 조금 더 넣었어요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/1dbd1291b96a1d317a70466840319d081.jpg']}, {'text': '양념에 고추 넣고', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/1ffff982dfb9da38406696a7298f1c4a1.jpg']}, {'text': '기름뺀 참치 넣어 섞기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/6c28c5df78bf269c6bb8897dcb12166b1.jpg']}, {'text': '달군 팬이나 냄비에 기름1T두르기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/c5d6dd7b021f7ccc5604dc37243eefcf1.jpg']}, {'text': '양파2분정도 볶기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/3d059fe4f0fbc689d682a596cd84d4d01.jpg']}, {'text': '참치양념과 물 1/2컵 넣고 끓이기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/5609a9492f64c91305388aa65a319c7b1.jpg']}, {'text': '중약불에 졸이기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/f5076c18fefd6074670b1c0e1033db561.jpg']}, {'text': '중간에 한번씩 저어주기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/582e6f08de1b8a4bd7c27abb3ab88f721.jpg']}, {'text': '원하는 묽기에서 불끄기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/a939a999aedbd5f61c090bcaf21c46801.jpg']}, {'text': '참기름1/2T', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/ba889bf3de793168329bded8e3533d5f1.jpg']}, {'text': '깨뿌리면 끝', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/7b1dc4f48bb7a49203165affa4f440ab1.jpg']}, {'text': '상추나 찐 양배추에 쌈싸먹으면 꿀~@@', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/5f8e9a826acce8d3956962690fb54aec1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/52b93e4f06f6587abde6f7475531bc2a1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/aa4d2a3b885b97a7819419da711e4f051.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/b5c37f552be7659a60d1524713d133a91.jpg']","취향에 맞게 고추는 더 넣어도 좋아요 싱겁게 드신다면 두부, 감자 ,애호박, 버섯 등 추가해서 드세요 먹을 만큼만 덜어 드세요 침 묻으면 금방상해요!"
5,https://www.10000recipe.com/recipe/6957003,https://recipe1.ezmember.co.kr/cache/recipe/2021/04/18/a86f6fb92e4850bf3b7922a256c581e71.jpg,냠냠간단요리,베이컨덮밥,한그릇 뚝딱 금방 만들어요^^,1인분,10분 이내,초급,"베이컨 6장, 양파 1/2개, 진간장 1스푼, 설탕 1스푼, 맛술 1스푼, 다진마늘 1스푼, 굴소스 1/2스푼",,https://www.youtube.com/embed/ySLlUxFVaEk,"[{'text': '양파 반개는 채썰어주고 베이컨은 먹기 좋게 잘라주세요', 'images': []}, {'text': '팬에 식용유를 두르고 베이컨을 조금 볶다가 양파를 추가해 더 볶아 주세요\n중불', 'images': []}, {'text': '양파가 조금 익었을때 분량의 소스를 붓고 졸여 줍니다', 'images': []}, {'text': '밥위에 졸인 베이컨을 얹어준후 계란노른자를 올려 주면 더 맛있어요^^', 'images': []}]",[],
6,https://www.10000recipe.com/recipe/7045377,https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/289273586ce52c702ff61dd4bdee68fa1.jpg,만개의레시피,양배추만두,"만두는 먹고 싶은데 피까지 만들긴 귀찮고..그럴 땐 라이스페이퍼를 활용해 보세요!
참치, 달걀로 만두소까지 만들면 간단해요 양배추까지 들어가 속도 편안하구요.
가벼운 저녁 한끼를 고민하고 계시다면 오늘은 라이스페이퍼 양배추 만두로 GO",2인분,20분 이내,아무나,"양배추 1/4개, 참치 1캔, 달걀 2개, 라이스페이퍼 10장, 굴소스 1T, 후추 약간, 간장 1/2T","나무도마, 조리용나이프, 찬기, 숟가락, 프라이팬, 조리주걱, 접시",https://www.youtube.com/embed/EGWcn41U0zs,"[{'text': '양배추는 잘게 채 썰어요.\n나무도마 , 조리용나이프', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/767c138d3cf400b58adc1366e9de5d5c1.jpg']}, {'text': '참치는 기름을 빼서 준비해요.\n찬기 , 숟가락', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/ac353399387a0dd69d2343c0cd4a73641.jpg']}, {'text': '팬에 기름을 두르고 양배추를 볶아요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/7103d26eddf3fc4195432afb34eaa9fd1.jpg']}, {'text': '양배추 숨이 죽으면 옆쪽으로 밀어두고 달걀을 볶아요.\n프라이팬 , 조리주걱', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/a67372d13132ab8f716b7e837ca2f0441.jpg']}, {'text': '달걀이 익으면 양배추와 함께 섞어 볶아요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/415d234c895244e2918eff2d9a94f54d1.jpg']}, {'text': '참치와 굴소스, 간장을 넣어 볶아요.\n간장은 가장자리에 넣어 살짝 볶아 섞어요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/1783b97c42f9e65a0875c6cae93dba651.jpg']}, {'text': '미지근한 물에 적신 라이스페이퍼 위에 볶아둔 양배추를 한스푼씩 넣어 말아요.\n2번 말아주면 더 쫄깃하고 맛있어요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/57c329e795a9b69cadadd1de4fc3d1231.jpg']}, {'text': '기름을 두른 팬에 노릇하게 구워요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/1344340b3960f0a0d19f19fb49ddaf021.jpg']}, {'text': '초간장과 곁들여 완성해요.\n접시', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/c8aed9b9d1f239458484215186b16ff11.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2025/02/19/be018e0958396c83c6f8819cbf9261561.jpg'],
7,https://www.10000recipe.com/recipe/7033948,https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/3f9565ae696e4ecebed9ea126d114a3e1.png,반이짝이,햄 감자채볶음,아이들반찬으로 간단하게 만들기 좋은 감자채볶음을 스팸을 넣고 고소하고 짭조름하게 볶았어요,2인분,20분 이내,초급,"감자큰것 2개, 스팸 80g, 양파 1/4개, 당근 30g, 마늘 1작은술, 소금 1작은술, 후추 약간, 통깨 1줌, 참기름 1큰술","도마, 조리용나이프, 볼, 채반, 냄비, 프라이팬, 조리주걱, 계량스푼, 접시",https://tv.naver.com/embed/23435309?autoPlay=true,"[{'text': '감자는 5~6mm 정도 두께로 일정하게 썰어준 뒤 먹기 좋게 채를 썰어줍니다.\n도마 , 조리용나이프\n감자 손질법', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/6ee189f8406c5f4e7e8de8fa6c9b1f801.png']}, {'text': '겉의 전분을 제거하기 위해 물에 담가 살짝 흔들어 씻어줍니다.\n볼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/a8184e8f949e24f4fbac71ae52cc43701.png']}, {'text': '냄비에 재료가 잠길 정도로 물을 붓고 끓어오르면 소금 1 작은 술을 넣어 1분~1분 30초 정도 데쳐줍니다.\n냄비 , 채반', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/67f96f906cb4303ee1955d2ecc1f56261.png']}, {'text': '다른 재료도 감자와 크기를 맞추어 채 썰어줍니다. 스팸은 두께를 맞추어 5~6mm로 채 썰고 양파도 비슷하게 잘라줍니다.\n도마 , 조리용나이프\n당근 손질법', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/42cfaadc5b7af245fda77d74d06da33b1.png']}, {'text': '달군 팬에 식용유 3 큰 술을 두르고 간 마늘 1 작은 술을 볶아 향을 내어줍니다.\n프라이팬', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/8e0e85090e542cc800da33df263a52921.png']}, {'text': '마늘 기름 향이 올라오면 데친 감자와 양파, 당근을 넣고 중불로 볶아요.\n조리주걱', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/0a359c54a778164a68cccf77b3d51bdc1.png']}, {'text': '감자는 한번 데친 것이라 오래 볶지 않아도 잘 익으며 양파가 투명해지고 먹기 좋은 식감으로 재료가 익으면 스팸을 넣고 함께 볶아줍니다.\n계량스푼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/557ec9340ecacf44839d033890fce46f1.png']}, {'text': '스팸의 감칠맛이 섞이면 소금 2/3 작은 술, 후추 약간을 넣고 간을 해주고 맛있게 익으면 참기름 1 큰 술, 통깨 약간 뿌려 마무리합니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/b4b8d3cbe7a35c577d7da3b9e1488fb21.png']}, {'text': '고소하고 담백한 감칠맛이 먹음직스럽게 완성되었습니다.\n접시', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/0628527ac1dc587f5c6b92bd290fa0131.png']}]",[],좋아하는 식감에 따라 데치지 않고 볶아도 되지만 한번 데친 뒤 요리하면 익히기도 쉽고 깔끔 담백하게 맛을 낼 수 있습니다.
8,https://www.10000recipe.com/recipe/7052761,https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/3630251cec187ac68276a453181ad03f1.jpg,아임레시피,토마토간장샐러드,일본식 토마토샐러드는 간장소스에 먹는다고 해요~ 토마토와 간장이 조합이라.. 이거 괜찮을까?? 위험해보이는데...?? 역시 편견은 깨져봐야 진짜를 알 수 있는거 같아요 이거 찐입니다 너무 간단한데 국물까지 마셔버리게 되는 간단한 토마토샐러드 이렇게 한번 만들어 보세요!,2인분,10분 이내,아무나,"토마토 2개, 상추 1/2장, 소금 2꼬집, 진간장 1/2큰술, 매실액 1/2큰술, 참기름 1/2큰술, 식초 1/2큰술, 다진마늘 1/2큰술, 대파송송 썬 1/2큰술, 으깬통깨 1/2큰술","도마, 조리용나이프, 소스볼, 계량스푼, 접시",https://www.youtube.com/embed/10XCyS-Yn8U,"[{'text': '토마토는 깨끗이 씻어 반으로 잘라 먹기 좋게 일정한 크기로 썰어주세요\n도마 , 조리용나이프\n토마토 손질법', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/9168acb8a5cbeda8e5a9537455bab0f31.jpg']}, {'text': '상추 1/2장 잘게 잘게 썰어주세요\n상추 손질법', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/8d3f0aa68caf6ccbcc6d185de7e6af021.png']}, {'text': '분량의 양념재료 넣어 모두 잘 섞어주세요 진간장 1/2큰술, 매실액 1/2큰술 참기름 1/2큰술, 식초 1/2큰술 다진마늘 1/2작은술, 송송 썬 대파 1/2큰술\n소스볼 , 계량스푼', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/c70360ad0e7ac25a4f05e54eb0582c371.png']}, {'text': '가지런히 토마토를 접시에 담아준 뒤 소금 2~3꼬집 솔솔 뿌려 준 뒤 간장소스 주르륵~ 부어 상추, 으깬 통깨 올려주면 완성입니다\n접시', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/7fa3a7ca95c76609308d0783f2ca3ccc1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/61029c8210ed60149d765e81093657e31.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/0bd69b30b103e32dc8c614c41e41cf311.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/15/71586575f46f4852ab05d2d71e0d28ea1.jpg']",간장소스를 골고루 뿌려 바로 드세요 ^^ 정말 맛있어요~
9,https://www.10000recipe.com/recipe/7023640,https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/f1af0b95091f467878ffb734fe3ec7011.jpg,만개의레시피,취나물무침,취나물을 쌈장으로 조물조물 무쳐보세요. 향긋한 취나물을 간단하고 맛있게! 순식간에 만들 수 있는 밑반찬 향긋한 나물을 언제든 먹을 수 있어요.,2인분,15분 이내,아무나,"취나물 150g, 통깨 1숟가락, 소금 1/2숟가락, 대파 1/3대, 쌈장 2숟가락, 다진마늘 1/2숟가락, 다진대파 2숟가락, 설탕 1/2숟가락, 참치액젓 1/2숟가락, 들기름 1/2숟가락","도마, 조리용나이프, 냄비, 조리용집게, 니트릴장갑, 볼, 소스볼, 조리용스푼, 찬기",https://www.youtube.com/embed/H4TL-Ql3NZc,"[{'text': '취나물은 억센 줄기는 제거하고 연한 줄기와 잎 부분만 남겨 손질해요.\n취나물 손질법', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/edd2f4ca37279b79a7ed4bd488e615d91.jpg']}, {'text': '대파는 잘게 다져요.\n도마 , 조리용나이프\n대파 손질법 레시피', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/2c90e5d83370201d33379a631d8a39a71.jpg']}, {'text': '끓는 물에 소금을 넣고 데쳐요.\n냄비 , 조리용집게', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/2024da9ef6dc952fda93b1a6c6146de21.jpg']}, {'text': '데친 취나물은 찬물에 가볍게 씻어 물기를 짜요.\n볼 , 니트릴장갑', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/733804d8b320a9bc723dc7fda87c92b41.jpg']}, {'text': '분량의 양념을 섞어 무침양념을 만들어요.\n소스볼 , 조리용스푼\n쌈장 30g, 다진마늘 5g, 다진대파 8g, 설탕 5g, 참치액젓 7g, 들기름 5g', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/c0d35bb83463b72922b5888f816b76321.jpg']}, {'text': '무침 양념과 취나물을 함께 버무려 완성해요.\n찬기', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/fede2cf3fed69b9531f44f88ea427ab21.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2024/04/04/6d4a2a4d5f9e5d1c72c05e67fb28342c1.jpg'],
